jitter_ms,planned_steps,actual_steps,denoise_ms,total_cycle_ms,stop_reason,ego_x,ego_y,ego_yaw,ego_vx,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9
24.1299,10,10,44.0498,68.1788,completed,81378.04,49917.35,0.5752,0.12,0.0000,0.4651,0.8091,1.0100,1.2719,0.9755,2.8915,4.3752,4.9959,4.5047
45.4699,8,8,38.6072,84.0762,completed,81378.06,49917.37,0.5753,0.12,0.0000,0.4216,0.7083,0.7173,1.6957,1.2174,4.2336,4.8589,,
41.9447,8,8,28.9016,70.8456,completed,81378.06,49917.37,0.5753,0.12,0.0000,0.7025,1.2486,1.8157,0.4026,2.7432,5.0335,5.6920,,
24.8295,10,10,42.0365,66.8656,completed,81378.08,49917.38,0.5755,0.00,0.0000,0.3517,0.5674,0.4972,0.1999,1.6656,0.4041,3.2192,4.2216,3.9606
59.7372,5,5,20.1873,79.9243,completed,81378.08,49917.38,0.5755,0.00,0.0000,1.0898,1.0036,1.1155,5.2902,,,,,
29.7656,10,10,35.8283,65.5934,completed,81378.08,49917.38,0.5758,0.00,0.0000,0.3809,0.6477,0.5866,0.1707,1.3500,1.4399,3.3802,4.4652,4.3269
59.5768,5,5,23.2975,82.8735,completed,81378.08,49917.38,0.5758,0.00,0.0000,1.0311,1.8147,1.9107,5.9243,,,,,
20.4011,10,10,39.4728,59.8739,completed,81378.08,49917.38,0.5760,0.00,0.0000,0.2871,0.4294,0.1622,3.3496,6.6930,3.8030,1.8663,3.0774,2.7624
45.9596,8,8,33.6023,79.5613,completed,81378.08,49917.38,0.5760,0.00,0.0000,0.3568,0.6554,0.8719,1.6034,1.7740,4.7530,4.9730,,
37.0657,9,9,37.1860,74.2510,completed,81378.07,49917.38,0.5762,0.00,0.0000,0.3479,0.4666,0.5435,5.5666,7.5230,0.4451,2.8984,3.0166,
40.6718,8,8,44.9540,85.6250,completed,81378.07,49917.38,0.5762,0.00,0.0000,0.4386,0.6455,0.1030,1.5334,0.6147,3.8787,4.5830,,
26.9035,10,10,45.8156,72.7187,completed,81378.07,49917.37,0.5764,0.00,0.0000,0.2783,0.4337,0.1873,0.9449,2.6831,0.6990,2.8957,3.8393,3.6312
32.4040,10,10,49.5169,81.9210,completed,81378.07,49917.37,0.5764,0.00,0.0000,0.2062,0.3238,0.1234,2.5130,7.3567,4.5722,1.1814,2.9599,3.1091
29.9878,10,10,52.0753,82.0624,completed,81378.07,49917.38,0.5766,0.00,0.0000,0.4206,0.6791,0.5235,0.1585,1.3243,1.1390,3.5186,4.3969,4.1253
25.8848,10,10,39.9195,65.8035,completed,81378.07,49917.38,0.5766,0.00,0.0000,0.2552,0.4845,0.4162,0.3573,1.2134,1.1218,3.6374,4.2169,3.6400
47.6487,7,7,30.1049,77.7529,completed,81378.08,49917.38,0.5767,0.00,0.0000,0.7612,1.3559,0.6735,0.9222,4.0083,5.6286,,,
